experiment_id,experiment_name,contact_strategy,reference_strategy,subaction_index,narration_id,video_id,narration,verb,noun,start_frame_1_based,stop_frame_1_based,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,frame_1_based,hand,status,passed_stage,failed_stage,fail_reason,contact_points,ref_idx,ref_frame_1_based,ref_gap,trajectory_points,missing_trajectory_count,heatmap_mode,sample_score,sample_dir,min_ref_frame_idx,homography_pairs,homography_min_inlier_ratio,homography_min_inliers,homography_min_good_matches,homography_fail_reasons,reference_frame,label_heatmap_npy,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,heatmap_shape,arrow_generated,problem3_full_overlay,problem3_crop
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,80,P01_109_80,P01_109,pick up potato slices,pick-up,slice:potato,12416,12455,12415,12454,0.0,12415.0,12416.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,126,,,,0,0.0,,,,12415,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,81,P01_109_81,P01_109,put down potato slices,put-down,slice:potato,12458,12480,12457,12479,0.0,12457.0,12458.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,64,,,,0,0.0,,,,12457,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,82,P01_109_82,P01_109,pick up potato slice,pick-up,slice:potato,12484,12562,12483,12561,0.0,12483.0,12484.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,147,,,,0,0.0,,,,12483,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,83,P01_109_83,P01_109,put down potato slice,put-down,slice:potato,12562,12585,12561,12584,0.0,12561.0,12562.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,92,,,,0,0.0,,,,12561,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,84,P01_109_84,P01_109,pick up potato slice,pick-up,slice:potato,12634,12667,12633,12666,0.0,12634.0,12635.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,107,,,,0,0.0,,,,12633,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,85,P01_109_85,P01_109,put down potato slice,put-down,slice:potato,12670,12692,12669,12691,0.0,12669.0,12670.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,46,,,,0,0.0,,,,12669,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,86,P01_109_86,P01_109,pick up potato slice,pick-up,slice:potato,12723,12753,12722,12752,0.0,12722.0,12723.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,68,,,,0,0.0,,,,12722,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,87,P01_109_87,P01_109,put down potato slice,put-down,slice:potato,12758,12786,12757,12785,0.0,12757.0,12758.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,12757,,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,88,P01_109_88,P01_109,pick up knife,pick-up,knife,12876,12926,12875,12925,0.0,12875.0,12876.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,37,,,,0,0.0,,,,12875,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,89,P01_109_89,P01_109,cut potato slice,cut,slice:potato,12915,13036,12914,13035,0.0,12914.0,12915.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,56,,,,0,0.0,,,,12914,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,90,P01_109_90,P01_109,put down knife,put-down,knife,13025,13055,13024,13054,0.0,13024.0,13025.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,57,,,,0,0.0,,,,13024,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,91,P01_109_91,P01_109,put down potato slice,put-down,slice:potato,13065,13090,13064,13089,0.0,13064.0,13065.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,51,,,,0,0.0,,,,13064,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,92,P01_109_92,P01_109,pick up potato,pick-up,potato,13096,13121,13095,13120,0.0,13095.0,13096.0,left,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,0,,,,,13095,,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,93,P01_109_93,P01_109,pick up peeler,pick-up,peeler,13126,13155,13125,13154,0.0,13125.0,13126.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,23,,,,0,0.0,,,,13125,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,94,P01_109_94,P01_109,peel potato,peel,potato,13152,15461,13151,15460,0.0,13151.0,13152.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,55,,,,0,0.0,,,,13151,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,95,P01_109_95,P01_109,put down potato,put-down,potato,15463,15503,15462,15502,0.0,15462.0,15463.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,106,,,,0,0.0,,,,15462,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,96,P01_109_96,P01_109,pick up peeler blade,pick-up,blade:peeler,15508,15575,15507,15574,0.0,15507.0,15508.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,153,,,,0,0.0,,,,15507,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,97,P01_109_97,P01_109,fix peeler blade,fix,blade:peeler,15574,15772,15573,15771,0.0,15573.0,15574.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,15573,,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,98,P01_109_98,P01_109,pick up potato,pick-up,potato,15772,15799,15771,15798,0.0,15771.0,15772.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,106,,,,0,0.0,,,,15771,0.0,,,,,,,,,,,,,
E0,E0_current_first_contact_inside_subaction,first_contact,inside_subaction,99,P01_109_99,P01_109,peel potato,peel,potato,15883,16103,15882,16102,0.0,15882.0,15883.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,95,,,,0,0.0,,,,15882,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,0,P01_109_0,P01_109,grab rucksack,grab,rucksack,79,126,78,125,0.0,78.0,79.0,left,keep,Cell4_label_heatmap,,,109,67.0,68.0,11.0,6,0.0,covariance,6.775426356589147,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_00_P01_109_0/frame_000078_left,0,81.0,0.8527131782945736,83.0,84.0,,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_00_P01_109_0/frame_000078_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_00_P01_109_0/frame_000078_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_00_P01_109_0/frame_000078_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_00_P01_109_0/frame_000078_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_00_P01_109_0/frame_000078_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_00_P01_109_0/frame_000078_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_00_P01_109_0/frame_000078_left/diagnostics/problem3_ref_crop.png
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,1,P01_109_1,P01_109,open rucksack,open,rucksack,153,226,152,225,0.0,152.0,153.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_low_quality_f157_to_f156,148,67.0,68.0,85.0,6,0.0,,,,32,6.0,0.8709677419354839,27.0,31.0,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,2,P01_109_2,P01_109,pick up eggs,pick-up,egg,252,319,251,318,0.0,251.0,252.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,192,,,,0,0.0,,,,131,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,3,P01_109_3,P01_109,put down eggs,put-down,egg,319,374,318,373,0.0,318.0,319.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,67,,,,0,0.0,,,,198,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,4,P01_109_4,P01_109,pick up onion and potato,pick-up,onion,424,475,423,474,0.0,423.0,424.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_low_quality_f428_to_f427,59,360.0,361.0,63.0,6,0.0,,,,303,6.0,0.75,22.0,22.0,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,5,P01_109_5,P01_109,put down onion and potato,put-down,onion,480,523,479,522,0.0,479.0,480.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,62,,,,0,0.0,,,,359,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,6,P01_109_8,P01_109,pick up potato,pick-up,potato,500,622,499,621,0.0,499.0,500.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,55,,,,0,0.0,,,,379,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,7,P01_109_6,P01_109,pick up potatoes,pick-up,potato,543,579,542,578,0.0,542.0,543.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_low_quality_f545_to_f544,9,509.0,510.0,33.0,6,0.0,,,,422,108.0,0.8231046931407943,42.0,43.0,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,8,P01_109_7,P01_109,put down potatoes,put-down,potato,550,734,549,733,0.0,549.0,550.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,429,,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,9,P01_109_9,P01_109,put down potato,put-down,potato,625,752,624,751,0.0,628.0,629.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_low_quality_f630_to_f629,112,607.0,608.0,21.0,6,0.0,,,,504,20.0,0.8793103448275862,34.0,37.0,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,10,P01_109_10,P01_109,pick up beers,pick-up,beer,738,845,737,844,0.0,737.0,738.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_low_quality_f732_to_f731,45,711.0,712.0,26.0,6,0.0,,,,617,51.0,0.9423076923076923,51.0,53.0,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,11,P01_109_11,P01_109,open freezer,open,freezer,876,1022,875,1021,0.0,875.0,876.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,41,,,,0,0.0,,,,755,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,12,P01_109_12,P01_109,open drawer,open,drawer,1045,1123,1044,1122,0.0,1044.0,1045.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,106,,,,0,0.0,,,,924,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,13,P01_109_13,P01_109,put beer into drawer,put-into,beer,1139,1353,1138,1352,0.0,1138.0,1139.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,77,,,,0,0.0,,,,1018,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,14,P01_109_14,P01_109,put beer into drawer,put-into,beer,1230,1283,1229,1282,0.0,1229.0,1230.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,97,,,,0,0.0,,,,1109,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,15,P01_109_15,P01_109,put beer into drawer,put-into,beer,1298,1335,1297,1334,0.0,1297.0,1298.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,94,,,,0,0.0,,,,1177,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,16,P01_109_16,P01_109,close drawer,close,drawer,1345,1401,1344,1400,0.0,1345.0,1346.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,101,,,,0,0.0,,,,1224,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,17,P01_109_17,P01_109,close freezer,close,freezer,1419,1464,1418,1463,0.0,1422.0,1423.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,121,,,,0,0.0,,,,1298,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,18,P01_109_18,P01_109,pick up rucksack,pick-up,rucksack,1485,1527,1484,1526,0.0,1484.0,1485.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,154,,,,0,0.0,,,,1364,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,19,P01_109_19,P01_109,put down rucksack,put-down,rucksack,1657,1698,1656,1697,0.0,1656.0,1657.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_strict_humanless_frame,16,,,,0,0.0,,,,1536,0.0,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,20,P01_109_20,P01_109,close door,close,door,1812,1946,1811,1945,0.0,1827.0,1828.0,left,discard,Cell3_homography_available,Cell3_homography_geometry,trajectory_out_of_bounds_t+0,296,1798.0,1799.0,29.0,5,1.0,,,,1691,155.0,0.9134199134199135,103.0,106.0,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,21,P01_109_21,P01_109,pick up cup,pick-up,cup,2084,2120,2083,2119,0.0,2088.0,2089.0,left,keep,Cell4_label_heatmap,,,213,2076.0,2077.0,12.0,3,3.0,covariance,6.0798907103825135,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_21_P01_109_21/frame_002088_left,1963,39.0,0.9699453551912568,331.0,335.0,,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_21_P01_109_21/frame_002088_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_21_P01_109_21/frame_002088_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_21_P01_109_21/frame_002088_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_21_P01_109_21/frame_002088_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_21_P01_109_21/frame_002088_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_21_P01_109_21/frame_002088_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_21_P01_109_21/frame_002088_left/diagnostics/problem3_ref_crop.png
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,22,P01_109_22,P01_109,put down cup,put-down,cup,2132,2193,2131,2192,0.0,2142.0,2143.0,right,keep,Cell4_label_heatmap,,,241,2140.0,2141.0,2.0,6,0.0,covariance,9.757396449704142,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_22_P01_109_22/frame_002142_right,2011,27.0,0.978698224852071,827.0,845.0,,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_22_P01_109_22/frame_002142_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_22_P01_109_22/frame_002142_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_22_P01_109_22/frame_002142_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_22_P01_109_22/frame_002142_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_22_P01_109_22/frame_002142_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_22_P01_109_22/frame_002142_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_22_P01_109_22/frame_002142_right/diagnostics/problem3_ref_crop.png
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,23,P01_109_23,P01_109,pick up spoon,pick-up,spoon,2206,2236,2205,2235,0.0,2213.0,2214.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,0,,,,,2085,,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,24,P01_109_24,P01_109,open drawer,open,drawer,2269,2332,2268,2331,0.0,2268.0,2269.0,right,keep,Cell4_label_heatmap,,,46,2257.0,2258.0,11.0,6,0.0,covariance,5.784431818181818,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_24_P01_109_24/frame_002268_right,2148,81.0,0.9872159090909091,494.0,498.0,,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_24_P01_109_24/frame_002268_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_24_P01_109_24/frame_002268_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_24_P01_109_24/frame_002268_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_24_P01_109_24/frame_002268_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_24_P01_109_24/frame_002268_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_24_P01_109_24/frame_002268_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_24_P01_109_24/frame_002268_right/diagnostics/problem3_ref_crop.png
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,25,P01_109_25,P01_109,put spoon into drawer,put-into,spoon,2336,2378,2335,2377,0.0,2335.0,2336.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_failed_f2305_to_f2304,71,2257.0,2258.0,78.0,6,0.0,,,,2215,201.0,0.0,0.0,0.0,insufficient_masked_features_prev,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,26,P01_109_26,P01_109,close drawer,close,drawer,2377,2410,2376,2409,,,,,discard,no_candidate,subaction_contact,no_smoothed_contact_in_subaction,0,,,,0,,,,,2256,,,,,,,,,,,,,,
E1,E1_first_contact_reference_window_120,first_contact,window_before_start_120,27,P01_109_27,P01_109,pour hand wash,pour,wash:hand,2466,2505,2465,2504,0.0,2468.0,2469.0,right,keep,Cell4_label_heatmap,,,19,2434.0,2435.0,34.0,6,0.0,covariance,4.988586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_27_P01_109_27/frame_002468_right,2345,219.0,0.974293059125964,653.0,664.0,,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_27_P01_109_27/frame_002468_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_27_P01_109_27/frame_002468_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_27_P01_109_27/frame_002468_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_27_P01_109_27/frame_002468_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_27_P01_109_27/frame_002468_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_27_P01_109_27/frame_002468_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E1/pipeline_outputs/subaction_27_P01_109_27/frame_002468_right/diagnostics/problem3_ref_crop.png
