subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay,experiment_id,reference_handless_mode,reference_hand_mask_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,inpaint_backend,inpaint_status,inpaint_error,reference_frame_original,reference_frame_dehanded,hand_mask,reference_hand_bbox_count,arrow_generated
32,P01_109_32,shake hands,shake,hand,3011.0,left,new_contact_episode,3008.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,20464,0.4908257980956035,15704.0,0.3612606395215091,True,3,0.0,contact_part_mask,26,10,False,0.7804285714285715,36,35,23,0.6571428571428571,0.4797767400741577,3,0.0,0.6057073726004573,,,,,,,4.547930507321584,228,3,0.5736888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/mask_projection_overlay.png,E11,inpainted_bbox,0.285558867872807,0.7282723717506326,0.9564444444444444,0.6489429444727458,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_32_P01_109_32/candidate_02_frame_003011_left/hand_mask.png,2.0,True
33,P01_109_33,pick up cloth,pick-up,cloth,3089.0,left,new_contact_episode,3086.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,2635,0.8932203389830509,2765.0,0.9247491638795988,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.6736873388290405,5,0.0,0.1893668724703333,,,,,,,6.430289379835129,48,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/mask_projection_overlay.png,E11,strict_no_hand,0.0,0.0,0.0,0.0,none,not_needed,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/hand_mask.png,0.0,True
33,P01_109_33,pick up cloth,pick-up,cloth,3122.0,left,new_contact_episode,3119.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1968,1.0,3306.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.5307922959327698,5,0.0,0.1893668724703333,,,,,,,6.372986643622016,89,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/mask_projection_overlay.png,E11,strict_no_hand,0.0,0.0,0.0,0.0,none,not_needed,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/hand_mask.png,0.0,True
33,P01_109_33,pick up cloth,pick-up,cloth,3137.0,right,new_contact_episode,3134.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1534,1.0,3325.0,0.9546368073499856,True,5,0.0,contact_part_mask,26,0,False,0.9582142857142856,36,28,19,0.6785714285714286,0.7803527116775513,5,0.0,0.1893668724703333,,,,,,,6.169428402578245,93,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/mask_projection_overlay.png,E11,strict_no_hand,0.0,0.0,0.0,0.0,none,not_needed,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/hand_mask.png,0.0,True
34,P01_109_34,dry hands,dry,hand,3122.0,left,new_contact_episode,3119.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1968,1.0,3306.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.5307922959327698,5,0.0,0.1893668724703333,,,,,,,6.372986643622016,89,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/mask_projection_overlay.png,E11,strict_no_hand,0.0,0.0,0.0,0.0,none,not_needed,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/hand_mask.png,0.0,True
34,P01_109_34,dry hands,dry,hand,3146.0,left,new_contact_episode,3145.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,640,1.0,836.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.1682531833648681,5,0.0,0.1893668724703333,,,,,,,6.29181907116572,34,5,0.1314222222222222,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/mask_projection_overlay.png,E11,inpainted_bbox,0.0925678453947368,1.0,0.3558222222222222,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/hand_mask.png,2.0,True
34,P01_109_34,dry hands,dry,hand,3148.0,left,new_contact_episode,3146.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,250,1.0,820.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,25,25,1.0,0.3742324113845825,5,0.0,0.1893668724703333,,,,,,,6.2763063609917955,46,5,0.1336444444444444,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/mask_projection_overlay.png,E11,inpainted_bbox,0.096020079495614,1.0,0.3581777777777777,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/hand_mask.png,2.0,True
37,P01_109_37,put down potatoes,put-down,potato,3550.0,left,new_contact_episode,3548.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1209,1.0,1440.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9958064516129032,36,31,30,0.967741935483871,1.241654872894287,5,0.0,0.6259262213403788,,,,,,,6.010706267791667,28,5,0.2592444444444444,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1959892406798245,1.0,0.6785333333333333,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/hand_mask.png,2.0,True
38,P01_109_38,move potatoes,move,potato,3654.0,left,new_contact_episode,3650.0,4.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2144,0.9727767695099818,2466.0,0.970102281667978,True,5,0.0,contact_part_mask,26,0,False,0.9665714285714286,36,35,26,0.7428571428571429,1.2865338325500488,5,0.0,0.2015598386027201,,,,,,,5.945046842166355,49,5,0.2026666666666666,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1811694764254386,1.0,0.5088,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/hand_mask.png,2.0,True
38,P01_109_38,move potatoes,move,potato,3656.0,left,new_contact_episode,3651.0,5.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2016,1.0,2340.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9962857142857144,36,35,34,0.9714285714285714,1.520476460456848,5,0.0,0.2015598386027201,,,,,,,6.106957134757723,116,5,0.2,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1811095120614035,1.0,0.5250666666666667,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/hand_mask.png,2.0,True
39,P01_109_39,open cupboard,open,cupboard,3739.0,left,new_contact_episode,3735.0,4.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,7056,0.4483131075671898,3760.0,0.1516312457152074,True,5,0.0,contact_part_mask,26,0,True,0.9287096774193548,36,31,14,0.4516129032258064,0.5200614333152771,5,0.0,0.2015598386027201,,,,,,,5.918392440468284,103,5,0.0762666666666666,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1624691611842105,0.256643948864782,0.4134222222222222,0.9401595744680852,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/hand_mask.png,2.0,True
