subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
66,P01_109_66,move cutting board,move,board:cutting,10201.0,left,new_contact_episode,10200.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9944444444444445,36,36,35,0.9722222222222222,0.697408139705658,5,0.0,1.0,,,,,,,5.842777755808829,202,5,0.1063111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_03_frame_010201_left/mask_projection_overlay.png
67,P01_109_67,put down knife,put-down,knife,10261.0,right,new_contact_episode,10260.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,32,32,32,1.0,0.1835007220506668,5,0.0,0.941336550625,,,,,,,5.778494978338479,92,5,0.17333333333333334,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_67_P01_109_67/candidate_00_frame_010261_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_67_P01_109_67/candidate_00_frame_010261_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_67_P01_109_67/candidate_00_frame_010261_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_67_P01_109_67/candidate_00_frame_010261_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_67_P01_109_67/candidate_00_frame_010261_right/mask_projection_overlay.png
68,P01_109_68,pick up knife,pick-up,knife,10270.0,right,new_contact_episode,10268.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,22,22,1.0,1.13517427444458,5,0.0,0.941336550625,,,,,,,5.7538114384333285,90,5,0.16675555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right/mask_projection_overlay.png
68,P01_109_68,pick up knife,pick-up,knife,10276.0,left,new_contact_episode,10275.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9533333333333334,36,30,23,0.7666666666666667,0.645066499710083,5,0.0,0.941336550625,,,,,,,5.411714671675364,46,5,0.2919555555555556,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_03_frame_010276_left/mask_projection_overlay.png
68,P01_109_68,pick up knife,pick-up,knife,10278.0,left,new_contact_episode,10275.0,3.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.925925925925926,36,27,17,0.6296296296296297,1.1955344676971436,5,0.0,0.941336550625,,,,,,,5.231889521524642,91,5,0.3243111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_68_P01_109_68/candidate_05_frame_010278_left/mask_projection_overlay.png
69,P01_109_69,slice potato,slice,potato,10374.0,left,new_contact_episode,10373.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.44959157705307007,5,0.0,0.941336550625,,,,,,,5.4183789193550735,61,5,0.4080888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left/mask_projection_overlay.png
69,P01_109_69,slice potato,slice,potato,10386.0,left,new_contact_episode,10385.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,30,30,1.0,0.8336414098739624,5,0.0,0.941336550625,,,,,,,5.52559075770378,165,5,0.32893333333333336,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_05_frame_010386_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_05_frame_010386_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_05_frame_010386_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_05_frame_010386_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_05_frame_010386_left/mask_projection_overlay.png
69,P01_109_69,slice potato,slice,potato,11290.0,left,new_contact_episode,11289.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,31,31,31,1.0,0.4535152316093445,5,0.0,1.0,,,,,,,5.577461209718385,96,5,0.30195555555555553,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_11_frame_011290_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_11_frame_011290_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_11_frame_011290_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_11_frame_011290_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_69_P01_109_69/candidate_11_frame_011290_left/mask_projection_overlay.png
71,P01_109_71,put down potato slices,put-down,slice:potato,11977.0,right,new_contact_episode,11945.0,32.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9333333333333333,30,9,6,0.6666666666666666,1.0210306644439697,5,0.0,0.8996086310076885,,,,,,,5.088702413400013,43,5,0.3257777777777778,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_00_frame_011977_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_00_frame_011977_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_00_frame_011977_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_00_frame_011977_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_00_frame_011977_right/mask_projection_overlay.png
71,P01_109_71,put down potato slices,put-down,slice:potato,11983.0,right,new_contact_episode,11982.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9941176470588236,36,34,33,0.9705882352941176,0.4198082685470581,5,0.0,0.8996086310076885,,,,,,,5.635746928414176,82,5,0.24906666666666666,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_02_frame_011983_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_02_frame_011983_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_02_frame_011983_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_02_frame_011983_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_71_P01_109_71/candidate_02_frame_011983_right/mask_projection_overlay.png
73,P01_109_73,put down potato slices,put-down,slice:potato,12104.0,right,new_contact_episode,12103.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9916666666666667,30,24,23,0.9583333333333334,1.2481606006622314,5,0.0,0.5100594460712041,,,,,,,5.433771848646799,85,5,0.36102222222222224,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_00_frame_012104_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_00_frame_012104_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_00_frame_012104_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_00_frame_012104_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_00_frame_012104_right/mask_projection_overlay.png
73,P01_109_73,put down potato slices,put-down,slice:potato,12169.0,left,new_contact_episode,12168.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,34,34,1.0,0.32648488879203796,5,0.0,0.5100594460712041,,,,,,,5.7203054533362385,9,5,0.18826666666666667,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_06_frame_012169_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_06_frame_012169_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_06_frame_012169_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_06_frame_012169_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_06_frame_012169_left/mask_projection_overlay.png
73,P01_109_73,put down potato slices,put-down,slice:potato,12171.0,right,new_contact_episode,12165.0,6.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9444444444444445,36,36,26,0.7222222222222222,1.60908842086792,5,0.0,0.5100594460712041,,,,,,,5.411660680707296,55,5,0.23048888888888888,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_11_frame_012171_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_11_frame_012171_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_11_frame_012171_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_11_frame_012171_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_73_P01_109_73/candidate_11_frame_012171_right/mask_projection_overlay.png
74,P01_109_74,pick up potato slices,pick-up,slice:potato,12201.0,left,new_contact_episode,12200.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.34022003412246704,5,0.0,0.2092942838098164,,,,,,,5.728326732309658,127,5,0.20364444444444443,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_05_frame_012201_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_05_frame_012201_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_05_frame_012201_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_05_frame_012201_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_05_frame_012201_left/mask_projection_overlay.png
74,P01_109_74,pick up potato slices,pick-up,slice:potato,12214.0,right,new_contact_episode,12213.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,32,32,1.0,0.18384215235710144,5,0.0,0.2092942838098164,,,,,,,5.631551402095953,50,5,0.2712888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_07_frame_012214_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_07_frame_012214_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_07_frame_012214_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_07_frame_012214_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_07_frame_012214_right/mask_projection_overlay.png
74,P01_109_74,pick up potato slices,pick-up,slice:potato,12225.0,right,new_contact_episode,12224.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.44009262323379517,5,0.0,0.2092942838098164,,,,,,,5.567997221302985,49,5,0.3085333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_10_frame_012225_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_10_frame_012225_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_10_frame_012225_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_10_frame_012225_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_74_P01_109_74/candidate_10_frame_012225_right/mask_projection_overlay.png
75,P01_109_75,put down potato slices,put-down,slice:potato,12295.0,right,new_contact_episode,12286.0,9.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9500000000000001,36,12,9,0.75,1.712813377380371,5,0.0,0.2092942838098164,,,,,,,5.544315598678589,78,5,0.14186666666666667,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_01_frame_012295_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_01_frame_012295_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_01_frame_012295_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_01_frame_012295_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_01_frame_012295_right/mask_projection_overlay.png
75,P01_109_75,put down potato slices,put-down,slice:potato,12326.0,right,new_contact_episode,12324.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.2830267548561096,5,0.0,0.2092942838098164,,,,,,,5.800709197354316,122,5,0.15253333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_04_frame_012326_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_04_frame_012326_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_04_frame_012326_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_04_frame_012326_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_75_P01_109_75/candidate_04_frame_012326_right/mask_projection_overlay.png
76,P01_109_76,pick up potato slice,pick-up,slice:potato,12326.0,right,new_contact_episode,12324.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.2830267548561096,5,0.0,0.2092942838098164,,,,,,,5.800709197354316,122,5,0.15253333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_01_frame_012326_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_01_frame_012326_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_01_frame_012326_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_01_frame_012326_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_01_frame_012326_right/mask_projection_overlay.png
76,P01_109_76,pick up potato slice,pick-up,slice:potato,12335.0,left,new_contact_episode,12334.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.992,30,25,24,0.96,1.3535561561584473,5,0.0,0.2092942838098164,,,,,,,5.710426648648579,48,5,0.15431111111111112,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/mask_projection_overlay.png
