experiment_id,experiment_name,contact_strategy,reference_strategy,subaction_index,narration_id,video_id,narration,verb,noun,all_nouns,start_frame_1_based,stop_frame_1_based,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,frame_1_based,hand,status,passed_stage,failed_stage,fail_reason,contact_points,ref_idx,ref_frame_1_based,ref_gap,reference_anchor_gap,trajectory_points,missing_trajectory_count,heatmap_mode,sample_score,sample_dir,reference_mode,reference_reason,reference_attempted_refs,reference_reject_reasons,active_hand_visible_at_ref,active_hand_score_at_ref,active_hand_state_at_ref,active_hand_contact_binary_at_ref,any_contact_binary_at_ref,reference_hand_object_iou,reference_hand_object_center_distance,projected_contact_centroid_ref,projected_contact_centroid_in_bounds,strict_ref_idx_shadow,strict_reference_anchor_gap_shadow,reference_anchor_gap_delta_vs_strict,strict_reference_available,fallback_reference_used,fallback_reference_attempted,fallback_reference_in_pre_contact_gap,fallback_ref_before_episode_start,fallback_rescued_from_no_strict_humanless,no_pre_episode_reference_window_not_rescued,rescued_from_no_strict_humanless,crop_bbox_150,crop_hand_overlap_ratio,object_hand_overlap_ratio,fallback_attempted_refs,fallback_reject_reasons,fallback_precheck_homography_min_inlier_ratio,fallback_precheck_homography_min_inliers,fallback_precheck_homography_min_good_matches,pre_contact_window_nonempty,episode_contact_start_frame_0_based,episode_contact_start_frame_1_based,episode_contact_end_frame_0_based,candidate_frame_offset_from_episode_start,reference_anchor_frame_0_based,pre_contact_gap_start_frame_0_based,pre_contact_gap_end_frame_0_based,gap_length_before_episode_start,raw_semantic_window_start_0_based,raw_semantic_window_end_0_based,effective_reference_window_start_0_based,effective_reference_window_end_0_based,max_ref_backtrack,window_truncated_by_max_backtrack,reference_search_window_start_0_based,reference_search_window_end_0_based,ref_before_episode_start,is_candidate_at_episode_start,is_candidate_near_episode_start,episode_contact_run_length,subaction_new_contact_count,candidate_is_episode_representative,episode_id_within_subaction,episode_start_hand,episode_start_reason,reference_object_consistency_pass,reference_object_consistency_reason,reference_object_bbox,reference_object_bbox_score,reference_object_iou,reference_object_center_distance,projected_object_bbox,projected_object_area,projected_contact_to_reference_object_distance,projected_contact_means_inside_reference_object_count,reference_object_candidate_count,is_articulated_object_candidate,articulated_object_policy,episode_decision,episode_final_label,episode_id,episode_reason,episode_object_key,episode_noun_tokens,episode_prev_subaction_index,episode_prev_narration_id,episode_prev_last_contact_frame,episode_gap_start_frame,episode_gap_stop_frame,episode_no_contact_streak,episode_no_hand_streak,episode_raw_candidate_count,episode_filtered_candidate_count,min_ref_frame_idx,reference_frame,label_heatmap_npy,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,heatmap_shape,arrow_generated,problem3_full_overlay,problem3_crop,homography_pairs,homography_min_inlier_ratio,homography_min_inliers,homography_min_good_matches,homography_fail_reasons
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,77,P01_109_78,P01_109,pick up potato slice,pick-up,slice:potato,['slice:potato'],12336,12390,12335,12389,0.0,12335.0,12336.0,left,keep,Cell4_label_heatmap,,,48,12324.0,12325.0,11.0,11.0,6,0.0,covariance,5.837841945288754,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left,closest_clean_pre_contact_active_hand_visible,closest_clean_pre_contact_frame,11,{'crop_hand_overlap_above_threshold': 10},True,0.9993021488189697,NO_CONTACT,0.0,0.0,0.0,202.41355895996094,"(94.71985626220703, 215.25302124023438)",True,,,,False,False,True,False,False,False,False,False,"(20, 106, 170, 256)",0.04306666666666667,,0,{},0.993920972644377,605.0,608.0,True,12335.0,12336.0,12337.0,0.0,12335.0,12301.0,12334.0,34.0,12301.0,12334.0,12301.0,12334.0,360.0,False,12301.0,12334.0,True,True,True,3.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub077_ep01_left,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,60,1,12301.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left/diagnostics/problem3_ref_crop.png,81.0,0.993920972644377,605.0,608.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,78,P01_109_79,P01_109,put down potato slice,put-down,slice:potato,['slice:potato'],12389,12411,12388,12410,,,,,discard,episode_filter,episode_filter,continuation_contact_run,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,False,record_only,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction,slice:potato,['slice:potato'],,,,,,,,16,0,,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,79,P01_109_77,P01_109,put down potato slice,put-down,slice:potato,['slice:potato'],12390,12417,12389,12416,0.0,12411.0,12412.0,left,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_79_P01_109_77/episode_01_left/frame_012411_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,12411.0,12412.0,12447.0,0.0,12411.0,12382.0,12410.0,29.0,12382.0,12410.0,12382.0,12410.0,360.0,False,12382.0,12410.0,,True,True,37.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub079_ep01_left,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,21,1,12382.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,80,P01_109_80,P01_109,pick up potato slices,pick-up,slice:potato,['slice:potato'],12416,12455,12415,12454,0.0,12424.0,12425.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,71,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_80_P01_109_80/episode_01_right/frame_012424_right,no_clean_pre_contact_reference,clean_reference_search_failed,20,{'crop_hand_overlap_above_threshold': 20},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9966666666666667,897.0,900.0,True,12424.0,12425.0,12426.0,0.0,12424.0,12404.0,12423.0,20.0,12404.0,12423.0,12404.0,12423.0,360.0,False,12404.0,12423.0,,True,True,3.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub080_ep01_right,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,54,1,12404.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,81,P01_109_81,P01_109,put down potato slices,put-down,slice:potato,['slice:potato'],12458,12480,12457,12479,0.0,12468.0,12469.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,108,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_81_P01_109_81/episode_01_right/frame_012468_right,no_clean_pre_contact_reference,clean_reference_search_failed,3,{'crop_hand_overlap_above_threshold': 3},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9967032967032967,907.0,910.0,True,12468.0,12469.0,12476.0,0.0,12468.0,12465.0,12467.0,3.0,12465.0,12467.0,12465.0,12467.0,360.0,False,12465.0,12467.0,,True,True,9.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub081_ep01_right,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,17,1,12465.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,82,P01_109_82,P01_109,pick up potato slice,pick-up,slice:potato,['slice:potato'],12484,12562,12483,12561,0.0,12493.0,12494.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,75,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_82_P01_109_82/episode_01_right/frame_012493_right,no_clean_pre_contact_reference,clean_reference_search_failed,10,{'crop_hand_overlap_above_threshold': 10},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9959946595460614,746.0,749.0,True,12493.0,12494.0,12496.0,0.0,12493.0,12483.0,12492.0,10.0,12483.0,12492.0,12483.0,12492.0,360.0,False,12483.0,12492.0,,True,True,4.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub082_ep01_right,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,143,1,12483.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,83,P01_109_83,P01_109,put down potato slice,put-down,slice:potato,['slice:potato'],12562,12585,12561,12584,0.0,12578.0,12579.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,116,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_83_P01_109_83/episode_01_right/frame_012578_right,no_clean_pre_contact_reference,clean_reference_search_failed,3,{'crop_hand_overlap_above_threshold': 3},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.995260663507109,840.0,844.0,True,12578.0,12579.0,12584.0,0.0,12578.0,12575.0,12577.0,3.0,12575.0,12577.0,12575.0,12577.0,360.0,False,12575.0,12577.0,,True,True,7.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub083_ep01_right,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,45,1,12575.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,84,P01_109_84,P01_109,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633,12666,0.0,12634.0,12635.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,107,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_84_P01_109_84/episode_01_right/frame_012634_right,no_clean_pre_contact_reference,clean_reference_search_failed,3,{'crop_hand_overlap_above_threshold': 3},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9903181189488244,716.0,723.0,True,12634.0,12635.0,12636.0,0.0,12634.0,12631.0,12633.0,3.0,12631.0,12633.0,12631.0,12633.0,360.0,False,12631.0,12633.0,,True,True,3.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub084_ep01_right,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,38,1,12631.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,85,P01_109_85,P01_109,put down potato slice,put-down,slice:potato,['slice:potato'],12670,12692,12669,12691,0.0,12679.0,12680.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,125,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_85_P01_109_85/episode_01_left/frame_012679_left,no_clean_pre_contact_reference,clean_reference_search_failed,11,{'crop_hand_overlap_above_threshold': 11},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9897610921501706,580.0,586.0,True,12679.0,12680.0,12687.0,0.0,12679.0,12668.0,12678.0,11.0,12668.0,12678.0,12668.0,12678.0,360.0,False,12668.0,12678.0,,True,True,9.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub085_ep01_left,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,21,1,12668.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,86,P01_109_86,P01_109,pick up potato slice,pick-up,slice:potato,['slice:potato'],12723,12753,12722,12752,0.0,12724.0,12725.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,34,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_86_P01_109_86/episode_01_left/frame_012724_left,no_clean_pre_contact_reference,clean_reference_search_failed,6,{'crop_hand_overlap_above_threshold': 6},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9946524064171123,930.0,935.0,True,12724.0,12725.0,12724.0,0.0,12724.0,12718.0,12723.0,6.0,12718.0,12723.0,12718.0,12723.0,360.0,False,12718.0,12723.0,,True,True,1.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub086_ep01_left,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,54,1,12718.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,87,P01_109_87,P01_109,put down potato slice,put-down,slice:potato,['slice:potato'],12758,12786,12757,12785,0.0,12758.0,12759.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,28,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_87_P01_109_87/episode_01_right/frame_012758_right,no_clean_pre_contact_reference,clean_reference_search_failed,3,{'crop_hand_overlap_above_threshold': 3},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9928366762177651,693.0,698.0,True,12758.0,12759.0,12765.0,0.0,12758.0,12755.0,12757.0,3.0,12755.0,12757.0,12755.0,12757.0,360.0,False,12755.0,12757.0,,True,True,8.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub087_ep01_right,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,30,1,12755.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,88,P01_109_88,P01_109,pick up knife,pick-up,knife,['knife'],12876,12926,12875,12925,0.0,12879.0,12880.0,right,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_88_P01_109_88/episode_01_right/frame_012879_right,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,12879.0,12880.0,13042.0,0.0,12879.0,12872.0,12878.0,7.0,12872.0,12878.0,12872.0,12878.0,360.0,False,12872.0,12878.0,,True,True,164.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub088_ep01_right,smoothed_contact_run_start_within_subaction,knife,['knife'],,,,,,,,98,1,12872.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,89,P01_109_89,P01_109,cut potato slice,cut,slice:potato,['slice:potato'],12915,13036,12914,13035,0.0,12999.0,13000.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,33,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_89_P01_109_89/episode_01_left/frame_012999_left,no_clean_pre_contact_reference,clean_reference_search_failed,3,{'crop_hand_overlap_above_threshold': 3},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9982935153583617,585.0,586.0,True,12999.0,13000.0,13072.0,0.0,12999.0,12996.0,12998.0,3.0,12996.0,12998.0,12996.0,12998.0,360.0,False,12996.0,12998.0,,True,True,74.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub089_ep01_left,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,241,1,12996.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,90,P01_109_90,P01_109,put down knife,put-down,knife,['knife'],13025,13055,13024,13054,0.0,13047.0,13048.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_90_P01_109_90/episode_01_right/frame_013047_right,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,13047.0,13048.0,13085.0,0.0,13047.0,13043.0,13046.0,4.0,13043.0,13046.0,13043.0,13046.0,360.0,False,13043.0,13046.0,,True,True,39.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub090_ep01_right,smoothed_contact_run_start_within_subaction,knife,['knife'],,,,,,,,58,1,13043.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,91,P01_109_91,P01_109,put down potato slice,put-down,slice:potato,['slice:potato'],13065,13090,13064,13089,0.0,13078.0,13079.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_91_P01_109_91/episode_01_left/frame_013078_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,13078.0,13079.0,13078.0,0.0,13078.0,13073.0,13077.0,5.0,13073.0,13077.0,13073.0,13077.0,360.0,False,13073.0,13077.0,,True,True,1.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub091_ep01_left,smoothed_contact_run_start_within_subaction,slice:potato,['slice:potato'],,,,,,,,34,1,13073.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,92,P01_109_92,P01_109,pick up potato,pick-up,potato,['potato'],13096,13121,13095,13120,0.0,13108.0,13109.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_92_P01_109_92/episode_01_right/frame_013108_right,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,13108.0,13109.0,13109.0,0.0,13108.0,13086.0,13107.0,22.0,13086.0,13107.0,13086.0,13107.0,360.0,False,13086.0,13107.0,,True,True,2.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub092_ep01_right,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,32,1,13086.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,93,P01_109_93,P01_109,pick up peeler,pick-up,peeler,['peeler'],13126,13155,13125,13154,0.0,13134.0,13135.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,96,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_93_P01_109_93/episode_01_right/frame_013134_right,no_clean_pre_contact_reference,clean_reference_search_failed,4,{'crop_hand_overlap_above_threshold': 4},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9956331877729258,684.0,687.0,True,13134.0,13135.0,15460.0,0.0,13134.0,13130.0,13133.0,4.0,13130.0,13133.0,13130.0,13133.0,360.0,False,13130.0,13133.0,,True,True,2327.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub093_ep01_right,smoothed_contact_run_start_within_subaction,peeler,['peeler'],,,,,,,,56,1,13130.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,94,P01_109_94,P01_109,peel potato,peel,potato,['potato'],13152,15461,13151,15460,,,,,discard,episode_filter,episode_filter,continuation_contact_run,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,False,record_only,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction,potato,['potato'],,,,,,,,4620,0,,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,95,P01_109_95,P01_109,put down potato,put-down,potato,['potato'],15463,15503,15462,15502,0.0,15464.0,15465.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,147,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_95_P01_109_95/episode_01_right/frame_015464_right,no_clean_pre_contact_reference,clean_reference_search_failed,3,{'crop_hand_overlap_above_threshold': 3},False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.9965986394557823,586.0,588.0,True,15464.0,15465.0,16952.0,0.0,15464.0,15461.0,15463.0,3.0,15461.0,15463.0,15461.0,15463.0,360.0,False,15461.0,15463.0,,True,True,1489.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub095_ep01_right,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,80,1,15461.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,96,P01_109_96,P01_109,pick up peeler blade,pick-up,blade:peeler,['blade:peeler'],15508,15575,15507,15574,0.0,15508.0,15509.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_96_P01_109_96/episode_01_left/frame_015508_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,15508.0,15509.0,15553.0,0.0,15508.0,15503.0,15507.0,5.0,15503.0,15507.0,15503.0,15507.0,360.0,False,15503.0,15507.0,,True,True,46.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub096_ep01_left,smoothed_contact_run_start_within_subaction,blade:peeler,['blade:peeler'],,,,,,,,132,1,15503.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,97,P01_109_97,P01_109,fix peeler blade,fix,blade:peeler,['blade:peeler'],15574,15772,15573,15771,0.0,15760.0,15761.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_97_P01_109_97/episode_01_left/frame_015760_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,15760.0,15761.0,16142.0,0.0,15760.0,15751.0,15759.0,9.0,15751.0,15759.0,15751.0,15759.0,360.0,False,15751.0,15759.0,,True,True,383.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub097_ep01_left,smoothed_contact_run_start_within_subaction,blade:peeler,['blade:peeler'],,,,,,,,389,1,15751.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,98,P01_109_98,P01_109,pick up potato,pick-up,potato,['potato'],15772,15799,15771,15798,,,,,discard,episode_filter,episode_filter,continuation_contact_run,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,False,record_only,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction,potato,['potato'],,,,,,,,56,0,,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,99,P01_109_99,P01_109,peel potato,peel,potato,['potato'],15883,16103,15882,16102,,,,,discard,episode_filter,episode_filter,continuation_contact_run,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,False,record_only,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction,potato,['potato'],,,,,,,,442,0,,,,,,,,,,,,,,,
