subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,reference_global_hand_count,reference_hand_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,reference_hand_to_object_distance,reference_hand_to_contact_part_distance,reference_target_visible_score,reference_clean_class,reference_clean_score,reference_selection_tier,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
33,P01_109_33,pick up cloth,pick-up,cloth,3137.0,right,new_contact_episode,3134.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1534,1.0,3325.0,0.9546368073499857,True,5,0.0,contact_part_mask,26,0,False,0.9582142857142857,36,28,19,0.6785714285714286,0.7803527116775513,5,0.0,0.18936687247033335,,,,,,,14.169428402578244,93,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3122.0,left,new_contact_episode,3119.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1968,1.0,3306.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.5307922959327698,5,0.0,0.18936687247033335,,,,,,,14.372986643622015,89,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3137.0,right,new_contact_episode,3134.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,1534,1.0,3325.0,0.9546368073499857,True,5,0.0,contact_part_mask,26,0,False,0.9582142857142857,36,28,19,0.6785714285714286,0.7803527116775513,5,0.0,0.18936687247033335,,,,,,,14.169428402578244,93,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_04_frame_003137_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_04_frame_003137_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_04_frame_003137_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_04_frame_003137_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_04_frame_003137_right/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3148.0,left,new_contact_episode,3146.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,250,1.0,820.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,25,25,1.0,0.3742324113845825,5,0.0,0.18936687247033335,,,,,,,3.4509133538813166,46,5,0.13364444444444445,2.0,0.03348581414473684,0.4853658536585366,0.13364444444444445,0.4853658536585366,0.0,0.0,0.1481465643274854,target_occluded_by_hand,-3.025859673777145,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/mask_projection_overlay.png
37,P01_109_37,put down potatoes,put-down,potato,3550.0,left,new_contact_episode,3548.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1209,1.0,1440.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9958064516129033,36,31,30,0.967741935483871,1.241654872894287,5,0.0,0.6259262213403788,,,,,,,2.6977187506589915,28,5,0.25924444444444444,2.0,0.06489000822368421,0.6888888888888889,0.25924444444444444,0.6888888888888889,0.0,0.0,0.3515067911714772,target_occluded_by_hand,-3.701854183799342,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/mask_projection_overlay.png
38,P01_109_38,move potatoes,move,potato,3654.0,left,new_contact_episode,3645.0,9.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2144,0.9727767695099818,19983.0,0.3660761719823401,True,5,0.0,contact_part_mask,26,0,False,0.9614814814814815,36,27,19,0.7037037037037037,0.4767744243144989,5,0.0,0.20155983860272014,,,,,,,7.698429715335183,49,5,0.16213333333333332,2.0,0.05192913925438596,0.10421895323062268,0.16213333333333332,0.12205374568383126,0.0,0.0,0.7665933841042627,target_partially_occluded,1.547054807112386,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/mask_projection_overlay.png
38,P01_109_38,move potatoes,move,potato,3656.0,left,new_contact_episode,3645.0,11.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2016,1.0,20301.0,0.3719017348452928,True,5,0.0,contact_part_mask,26,0,False,0.9783333333333334,36,24,20,0.8333333333333334,0.4797326624393463,5,0.0,0.20155983860272014,,,,,,,7.7566205771667205,116,5,0.16213333333333332,2.0,0.05192913925438596,0.10421895323062268,0.16213333333333332,0.12693955962760456,0.0,0.0,0.7597532445829801,target_partially_occluded,1.5382603420135939,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_38_P01_109_38/candidate_02_frame_003656_left/mask_projection_overlay.png
39,P01_109_39,open cupboard,open,cupboard,3739.0,left,new_contact_episode,3729.0,10.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,7056,0.4483131075671898,3377.0,0.12009246088193457,True,3,0.0,contact_part_mask,26,0,True,0.7599999999999999,36,20,10,0.5,0.9214650392532349,3,0.0,0.20155983860272014,,,,,,,6.802234484931011,103,3,0.05733333333333333,2.0,0.03774328399122807,0.04587482219061166,0.05733333333333333,0.030204323363932483,0.0,0.0,0.8251890539761276,target_partially_occluded,1.8119505896677957,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left/mask_projection_overlay.png
39,P01_109_39,open cupboard,open,cupboard,3754.0,left,new_contact_episode,3749.0,5.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,1188,0.40993788819875776,3908.0,0.2673050615595075,True,5,0.0,contact_part_mask,26,0,True,0.9881818181818183,36,11,10,0.9090909090909091,1.0227633714675903,5,0.0,0.20155983860272014,,,,,,,4.0187328938011895,35,5,0.10124444444444444,2.0,0.04310581140350877,0.09767441860465116,0.10124444444444444,0.2807062436028659,0.0,0.0,0.5913953488372093,target_occluded_by_hand,-2.21228431456805,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_06_frame_003754_left/mask_projection_overlay.png
39,P01_109_39,open cupboard,open,cupboard,3761.0,right,new_contact_episode,3744.0,17.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,328,1.0,5690.0,0.8890625,True,5,0.0,contact_part_mask,26,0,True,1.0,36,25,25,1.0,0.47794589400291443,5,0.0,0.20155983860272014,,,,,,,7.408651495597179,57,5,0.0896,2.0,0.03875411184210526,0.1725,0.0896,0.14516695957820738,0.0,0.0,0.6932662565905098,target_partially_occluded,1.4509617397548407,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_39_P01_109_39/candidate_10_frame_003761_right/mask_projection_overlay.png
40,P01_109_40,move pans,move,pan,3856.0,right,new_contact_episode,3854.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,7146,0.09717425004759445,7544.0,0.08157792292054154,True,5,0.0,contact_part_mask,26,0,False,0.9711111111111111,36,36,28,0.7777777777777778,0.958406925201416,5,0.0,0.20155983860272014,,,,,,,3.633103877748698,232,5,0.24782222222222222,1.0,0.047765899122807015,0.05662009602491457,0.24782222222222222,0.5336691410392365,0.0,0.0,0.6160279423850513,target_occluded_by_hand,-2.6280608589397043,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_40_P01_109_40/candidate_09_frame_003856_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_40_P01_109_40/candidate_09_frame_003856_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_40_P01_109_40/candidate_09_frame_003856_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_40_P01_109_40/candidate_09_frame_003856_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_40_P01_109_40/candidate_09_frame_003856_right/mask_projection_overlay.png
41,P01_109_41,pick up pan,pick-up,pan,4038.0,left,continuation_entry_rescue,4018.0,20.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,2970,0.8945783132530121,2438.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9589473684210527,36,19,13,0.6842105263157895,1.4750697612762451,5,0.0,0.2337451171875,,,,,,,2.670716346285874,80,5,0.3156,2.0,0.06314247532894737,0.6136177194421657,0.3156,0.6136177194421657,0.0,0.0,0.4342105263157895,target_occluded_by_hand,-3.4723999819284708,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_41_P01_109_41/candidate_03_frame_004038_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_41_P01_109_41/candidate_03_frame_004038_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_41_P01_109_41/candidate_03_frame_004038_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_41_P01_109_41/candidate_03_frame_004038_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_41_P01_109_41/candidate_03_frame_004038_left/mask_projection_overlay.png
42,P01_109_42,put down pan,put-down,pan,4273.0,left,new_contact_episode,4272.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,4067,0.42937077702702703,6283.0,0.3128516655878106,True,5,0.0,contact_part_mask,26,0,False,0.9923529411764707,36,34,32,0.9411764705882353,1.654676914215088,5,0.0,0.5457515625,,,,,,,7.834628084691339,194,5,0.41013333333333335,2.0,0.14324629934210525,0.1232883533336653,0.41013333333333335,0.09772401718924081,0.0,0.0,0.7892133639348637,target_partially_occluded,1.4261507450589683,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_00_frame_004273_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_00_frame_004273_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_00_frame_004273_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_00_frame_004273_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_00_frame_004273_left/mask_projection_overlay.png
42,P01_109_42,put down pan,put-down,pan,4275.0,left,new_contact_episode,4269.0,6.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,7884,0.4869371873262924,6358.0,0.3024594453165882,True,4,0.0,contact_part_mask,26,0,False,0.8567857142857143,36,14,8,0.5714285714285714,2.4201853275299072,4,0.0,0.5457515625,,,,,,,7.4325547284636,223,4,0.09364444444444445,1.0,0.04317434210526316,0.0959040959040959,0.09364444444444445,0.0374331550802139,0.0,0.0,0.8900511253452431,target_partially_occluded,1.7275888597180682,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_02_frame_004275_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_02_frame_004275_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_02_frame_004275_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_02_frame_004275_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_42_P01_109_42/candidate_02_frame_004275_left/mask_projection_overlay.png
